Squeezing [dB],X,P,Bipartition ID,Bipartition 1,Bipartition 2
3.010299957,n_x_0,n_p_8,26344,"[1, 4, 6, 7, 8, 10, 11, 14, 15]","[2, 3, 5, 9, 12, 13, 16]"
3.802112417,n_x_0,n_p_8+n_p_6,26343,"[4, 6, 7, 8, 10, 11, 14, 15]","[1, 2, 3, 5, 9, 12, 13, 16]"
3.590219426,n_x_0+n_x_22,n_p_8+n_p_0,26346,"[1, 2, 4, 6, 7, 8, 10, 11, 14, 15]","[3, 5, 9, 12, 13, 16]"
3.979400087,n_x_0+n_x_5+n_x_6,n_p_4-n_p_22,26345,"[2, 4, 6, 7, 8, 10, 11, 14, 15]","[1, 3, 5, 9, 12, 13, 16]"
3.590219426,n_x_0-n_x_2,n_p_6+n_p_7,26347,"[3, 4, 6, 7, 8, 10, 11, 14, 15]","[1, 2, 5, 9, 12, 13, 16]"
3.979400087,n_x_0-n_x_6-n_x_2,n_p_1+n_p_7,26337,"[2, 6, 7, 8, 10, 11, 14, 15]","[1, 3, 4, 5, 9, 12, 13, 16]"
3.979400086720376,n_x_2-n_x_0+n_x_1,n_p_7+n_p_19,26089,"[2, 4, 6, 7, 8, 9, 11, 14, 15]","[1, 3, 5, 10, 12, 13, 16]"
3.590219426,n_x_0+n_x_6,n_p_8+n_p_22,26348,"[1, 3, 4, 6, 7, 8, 10, 11, 14, 15]","[2, 5, 9, 12, 13, 16]"
3.590219426,n_x_0+n_x_1,n_p_8+n_p_0,26352,"[1, 5, 6, 7, 8, 10, 11, 14, 15]","[2, 3, 4, 9, 12, 13, 16]"
3.979400087,n_x_0-n_x_6,n_p_1+n_p_7+n_p_8,26351,"[5, 6, 7, 8, 10, 11, 14, 15]","[1, 2, 3, 4, 9, 12, 13, 16]"
3.590219426,n_x_0-n_x_2,n_p_0+n_p_7,26350,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 14, 15]","[5, 9, 12, 13, 16]"
3.979400087,n_x_0-n_x_6,n_p_1+n_p_7+n_p_8,26353,"[2, 5, 6, 7, 8, 10, 11, 14, 15]","[1, 3, 4, 9, 12, 13, 16]"
3.979400087,n_x_0+n_x_6,n_p_2+n_p_7+n_p_8,26355,"[3, 5, 6, 7, 8, 10, 11, 14, 15]","[1, 2, 4, 9, 12, 13, 16]"
3.590219426,n_x_0+n_x_1,n_p_0+n_p_8,26354,"[1, 2, 5, 6, 7, 8, 10, 11, 14, 15]","[3, 4, 9, 12, 13, 16]"
3.590219426,n_x_0+n_x_1,n_p_0+n_p_8,26356,"[1, 3, 5, 6, 7, 8, 10, 11, 14, 15]","[2, 4, 9, 12, 13, 16]"
3.979400087,n_x_0-n_x_4-n_x_25,n_p_0+n_p_7,26357,"[2, 3, 5, 6, 7, 8, 10, 11, 14, 15]","[1, 4, 9, 12, 13, 16]"
3.590219426,n_x_0+n_x_2,n_p_8+n_p_0,26359,"[4, 5, 6, 7, 8, 10, 11, 14, 15]","[1, 2, 3, 9, 12, 13, 16]"
3.590219426,n_x_0+n_x_1,n_p_0+n_p_8,26358,"[1, 2, 3, 5, 6, 7, 8, 10, 11, 14, 15]","[4, 9, 12, 13, 16]"
3.590219426,n_x_0+n_x_2,n_p_0+n_p_8,26363,"[3, 4, 5, 6, 7, 8, 10, 11, 14, 15]","[1, 2, 9, 12, 13, 16]"
3.010299957,n_x_0,n_p_8,26360,"[1, 4, 5, 6, 7, 8, 10, 11, 14, 15]","[2, 3, 9, 12, 13, 16]"
3.979400086720376,n_x_7-n_x_6-n_x_4,n_p_1-n_p_0,26189,"[2, 3, 4, 7, 10, 11, 14, 15]","[1, 5, 6, 8, 9, 12, 13, 16]"
3.590219426,n_x_0+n_x_2,n_p_0+n_p_8,26361,"[2, 4, 5, 6, 7, 8, 10, 11, 14, 15]","[1, 3, 9, 12, 13, 16]"
3.590219426,n_x_0+n_x_1,n_p_0+n_p_8,26364,"[1, 3, 4, 5, 6, 7, 8, 10, 11, 14, 15]","[2, 9, 12, 13, 16]"
3.590219426,n_x_0+n_x_2,n_p_0+n_p_8,26365,"[2, 3, 4, 5, 6, 7, 8, 10, 11, 14, 15]","[1, 9, 12, 13, 16]"
3.590219426,n_x_0+n_x_1,n_p_0+n_p_8,26362,"[1, 2, 4, 5, 6, 7, 8, 10, 11, 14, 15]","[3, 9, 12, 13, 16]"
3.979400086720376,n_x_4-n_x_22,n_p_0-n_p_6-n_p_5,26145,"[2, 6, 10, 11, 14, 15]","[1, 3, 4, 5, 7, 8, 9, 12, 13, 16]"
3.010299957,n_x_0,n_p_0,26368,"[1, 9, 10, 11, 14, 15]","[2, 3, 4, 5, 6, 7, 8, 12, 13, 16]"
2.041199827,n_x_0,n_p_0,26367,"[9, 10, 11, 14, 15]","[1, 2, 3, 4, 5, 6, 7, 8, 12, 13, 16]"
3.010299957,n_x_0,n_p_0,26366,"[1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 14, 15]","[9, 12, 13, 16]"
3.010299957,n_x_0,n_p_0,26369,"[2, 9, 10, 11, 14, 15]","[1, 3, 4, 5, 6, 7, 8, 12, 13, 16]"
3.590219426,n_x_0+n_x_2,n_p_0-n_p_3,26370,"[1, 2, 9, 10, 11, 14, 15]","[3, 4, 5, 6, 7, 8, 12, 13, 16]"
3.010299957,n_x_0,n_p_0,26371,"[3, 9, 10, 11, 14, 15]","[1, 2, 4, 5, 6, 7, 8, 12, 13, 16]"
3.590219426,n_x_0+n_x_1,n_p_0-n_p_8,26372,"[1, 3, 9, 10, 11, 14, 15]","[2, 4, 5, 6, 7, 8, 12, 13, 16]"
3.590219426,n_x_0+n_x_5,n_p_2+n_p_0,26374,"[1, 2, 3, 9, 10, 11, 14, 15]","[4, 5, 6, 7, 8, 12, 13, 16]"
3.590219426,n_x_0+n_x_2,n_p_0-n_p_5,26373,"[2, 3, 9, 10, 11, 14, 15]","[1, 4, 5, 6, 7, 8, 12, 13, 16]"
3.010299957,n_x_0,n_p_0,26375,"[4, 9, 10, 11, 14, 15]","[1, 2, 3, 5, 6, 7, 8, 12, 13, 16]"
3.590219426,n_x_0+n_x_2,n_p_0-n_p_5,26377,"[2, 4, 9, 10, 11, 14, 15]","[1, 3, 5, 6, 7, 8, 12, 13, 16]"
3.590219426,n_x_0+n_x_5,n_p_2+n_p_0,26378,"[1, 2, 4, 9, 10, 11, 14, 15]","[3, 5, 6, 7, 8, 12, 13, 16]"
3.802112417,n_x_0+n_x_1+n_x_5,n_p_0+n_p_2-n_p_22,26381,"[2, 3, 4, 9, 10, 11, 14, 15]","[1, 5, 6, 7, 8, 12, 13, 16]"
3.590219426,n_x_0+n_x_1,n_p_0-n_p_8,26376,"[1, 4, 9, 10, 11, 14, 15]","[2, 3, 5, 6, 7, 8, 12, 13, 16]"
3.590219426,n_x_0+n_x_1,n_p_0-n_p_8,26379,"[3, 4, 9, 10, 11, 14, 15]","[1, 2, 5, 6, 7, 8, 12, 13, 16]"
3.590219426,n_x_0+n_x_1,n_p_0-n_p_8,26380,"[1, 3, 4, 9, 10, 11, 14, 15]","[2, 5, 6, 7, 8, 12, 13, 16]"
3.590219426,n_x_0+n_x_6,n_p_2-n_p_7,26382,"[1, 2, 3, 4, 9, 10, 11, 14, 15]","[5, 6, 7, 8, 12, 13, 16]"
3.010299957,n_x_0,n_p_0,26383,"[5, 9, 10, 11, 14, 15]","[1, 2, 3, 4, 6, 7, 8, 12, 13, 16]"
3.590219426,n_x_0-n_x_1,n_p_0-n_p_7,26384,"[1, 5, 9, 10, 11, 14, 15]","[2, 3, 4, 6, 7, 8, 12, 13, 16]"
3.590219426,n_x_0-n_x_1,n_p_0-n_p_7,26385,"[2, 5, 9, 10, 11, 14, 15]","[1, 3, 4, 6, 7, 8, 12, 13, 16]"
3.590219426,n_x_0-n_x_1,n_p_6-n_p_7,26386,"[1, 2, 5, 9, 10, 11, 14, 15]","[3, 4, 6, 7, 8, 12, 13, 16]"
3.590219426,n_x_0+n_x_5,n_p_0-n_p_7,26387,"[3, 5, 9, 10, 11, 14, 15]","[1, 2, 4, 6, 7, 8, 12, 13, 16]"
3.590219426,n_x_0-n_x_1,n_p_7-n_p_19,26388,"[1, 3, 5, 9, 10, 11, 14, 15]","[2, 4, 6, 7, 8, 12, 13, 16]"
3.590219426,n_x_0-n_x_1,n_p_7-n_p_8,26389,"[2, 3, 5, 9, 10, 11, 14, 15]","[1, 4, 6, 7, 8, 12, 13, 16]"
3.590219426,n_x_0+n_x_6,n_p_7-n_p_2,26390,"[1, 2, 3, 5, 9, 10, 11, 14, 15]","[4, 6, 7, 8, 12, 13, 16]"
3.590219426,n_x_0+n_x_5,n_p_0-n_p_7,26391,"[4, 5, 9, 10, 11, 14, 15]","[1, 2, 3, 6, 7, 8, 12, 13, 16]"
3.590219426,n_x_0-n_x_1,n_p_7+n_p_19,26393,"[2, 4, 5, 9, 10, 11, 14, 15]","[1, 3, 6, 7, 8, 12, 13, 16]"
3.590219426,n_x_0-n_x_1,n_p_7+n_p_8,26392,"[1, 4, 5, 9, 10, 11, 14, 15]","[2, 3, 6, 7, 8, 12, 13, 16]"
3.590219426,n_x_0-n_x_1,n_p_7+n_p_6,26395,"[3, 4, 5, 9, 10, 11, 14, 15]","[1, 2, 6, 7, 8, 12, 13, 16]"
3.590219426,n_x_0+n_x_6,n_p_7-n_p_2,26394,"[1, 2, 4, 5, 9, 10, 11, 14, 15]","[3, 6, 7, 8, 12, 13, 16]"
3.590219426,n_x_0+n_x_6,n_p_7-n_p_2,26398,"[1, 2, 3, 4, 5, 9, 10, 11, 14, 15]","[6, 7, 8, 12, 13, 16]"
3.590219426,n_x_0+n_x_6,n_p_7+n_p_8,26396,"[1, 3, 4, 5, 9, 10, 11, 14, 15]","[2, 6, 7, 8, 12, 13, 16]"
3.802112417,n_x_0,n_p_7-n_p_1,26397,"[2, 3, 4, 5, 9, 10, 11, 14, 15]","[1, 6, 7, 8, 12, 13, 16]"
3.010299957,n_x_0,n_p_0,26399,"[6, 9, 10, 11, 14, 15]","[1, 2, 3, 4, 5, 7, 8, 12, 13, 16]"
3.590219426,n_x_0+n_x_5,n_p_0-n_p_22,26400,"[1, 6, 9, 10, 11, 14, 15]","[2, 3, 4, 5, 7, 8, 12, 13, 16]"
3.590219426,n_x_0+n_x_5,n_p_0-n_p_22,26401,"[2, 6, 9, 10, 11, 14, 15]","[1, 3, 4, 5, 7, 8, 12, 13, 16]"
3.590219426,n_x_0+n_x_5,n_p_0-n_p_22,26403,"[3, 6, 9, 10, 11, 14, 15]","[1, 2, 4, 5, 7, 8, 12, 13, 16]"
3.802112417,n_x_0+n_x_1+n_x_6,n_p_0-n_p_8-n_p_22,26404,"[1, 3, 6, 9, 10, 11, 14, 15]","[2, 4, 5, 7, 8, 12, 13, 16]"
3.590219426,n_x_0-n_x_2,n_p_6-n_p_7,26402,"[1, 2, 6, 9, 10, 11, 14, 15]","[3, 4, 5, 7, 8, 12, 13, 16]"
3.979400087,n_x_0+n_x_5+n_x_6,n_p_2-n_p_22,26406,"[1, 2, 3, 6, 9, 10, 11, 14, 15]","[4, 5, 7, 8, 12, 13, 16]"
3.590219426,n_x_0-n_x_2,n_p_8+n_p_7,26408,"[1, 4, 6, 9, 10, 11, 14, 15]","[2, 3, 5, 7, 8, 12, 13, 16]"
3.802112417,n_x_0+n_x_5+n_x_25,n_p_0-n_p_22+n_p_2,26405,"[2, 3, 6, 9, 10, 11, 14, 15]","[1, 4, 5, 7, 8, 12, 13, 16]"
3.802112417,n_x_0+n_x_5-n_x_8,n_p_0-n_p_22+n_p_2,26409,"[2, 4, 6, 9, 10, 11, 14, 15]","[1, 3, 5, 7, 8, 12, 13, 16]"
3.802112417,n_x_0+n_x_1+n_x_6,n_p_0-n_p_8-n_p_22,26411,"[3, 4, 6, 9, 10, 11, 14, 15]","[1, 2, 5, 7, 8, 12, 13, 16]"
3.590219426,n_x_0+n_x_5,n_p_0-n_p_22,26407,"[4, 6, 9, 10, 11, 14, 15]","[1, 2, 3, 5, 7, 8, 12, 13, 16]"
3.979400087,n_x_0+n_x_5+n_x_6,n_p_2-n_p_22,26410,"[1, 2, 4, 6, 9, 10, 11, 14, 15]","[3, 5, 7, 8, 12, 13, 16]"
3.802112417,n_x_0-n_x_6-n_x_2,n_p_1-n_p_7-n_p_8,26412,"[1, 3, 4, 6, 9, 10, 11, 14, 15]","[2, 5, 7, 8, 12, 13, 16]"
3.979400087,n_x_0-n_x_6-n_x_2,n_p_1-n_p_7,26413,"[2, 3, 4, 6, 9, 10, 11, 14, 15]","[1, 5, 7, 8, 12, 13, 16]"
3.590219426,n_x_0-n_x_7,n_p_6+n_p_0,26416,"[1, 5, 6, 9, 10, 11, 14, 15]","[2, 3, 4, 7, 8, 12, 13, 16]"
3.590219426,n_x_0+n_x_7,n_p_1+n_p_2,26414,"[1, 2, 3, 4, 6, 9, 10, 11, 14, 15]","[5, 7, 8, 12, 13, 16]"
3.590219426,n_x_0-n_x_2,n_p_0-n_p_7,26415,"[5, 6, 9, 10, 11, 14, 15]","[1, 2, 3, 4, 7, 8, 12, 13, 16]"
3.590219426,n_x_0-n_x_7,n_p_6+n_p_0,26417,"[2, 5, 6, 9, 10, 11, 14, 15]","[1, 3, 4, 7, 8, 12, 13, 16]"
3.010299957,n_x_0,n_p_6,26418,"[1, 2, 5, 6, 9, 10, 11, 14, 15]","[3, 4, 7, 8, 12, 13, 16]"
3.802112417,n_x_0-n_x_2-n_x_6,n_p_0-n_p_7+n_p_25,26419,"[3, 5, 6, 9, 10, 11, 14, 15]","[1, 2, 4, 7, 8, 12, 13, 16]"
3.802112417,n_x_0+n_x_1-n_x_7,n_p_6-n_p_8+n_p_0,26420,"[1, 3, 5, 6, 9, 10, 11, 14, 15]","[2, 4, 7, 8, 12, 13, 16]"
3.979400087,n_x_0+n_x_25+n_x_1,n_p_6+n_p_0,26421,"[2, 3, 5, 6, 9, 10, 11, 14, 15]","[1, 4, 7, 8, 12, 13, 16]"
3.802112417,n_x_0-n_x_2-n_x_6,n_p_0-n_p_7-n_p_8,26423,"[4, 5, 6, 9, 10, 11, 14, 15]","[1, 2, 3, 7, 8, 12, 13, 16]"
3.590219426,n_x_0-n_x_2,n_p_8+n_p_7,26424,"[1, 4, 5, 6, 9, 10, 11, 14, 15]","[2, 3, 7, 8, 12, 13, 16]"
3.802112417,n_x_0,n_p_6-n_p_7,26422,"[1, 2, 3, 5, 6, 9, 10, 11, 14, 15]","[4, 7, 8, 12, 13, 16]"
3.802112417,n_x_0,n_p_6-n_p_7,26426,"[1, 2, 4, 5, 6, 9, 10, 11, 14, 15]","[3, 7, 8, 12, 13, 16]"
3.802112417,n_x_0-n_x_6-n_x_8,n_p_1-n_p_7+n_p_0,26428,"[1, 3, 4, 5, 6, 9, 10, 11, 14, 15]","[2, 7, 8, 12, 13, 16]"
3.979400087,n_x_0-n_x_8+n_x_1,n_p_6+n_p_0,26425,"[2, 4, 5, 6, 9, 10, 11, 14, 15]","[1, 3, 7, 8, 12, 13, 16]"
3.590219426,n_x_0-n_x_1,n_p_0-n_p_7,26433,"[2, 7, 9, 10, 11, 14, 15]","[1, 3, 4, 5, 6, 8, 12, 13, 16]"
3.590219426,n_x_0-n_x_1,n_p_0-n_p_7,26432,"[1, 7, 9, 10, 11, 14, 15]","[2, 3, 4, 5, 6, 8, 12, 13, 16]"
3.010299957,n_x_0,n_p_0,26431,"[7, 9, 10, 11, 14, 15]","[1, 2, 3, 4, 5, 6, 8, 12, 13, 16]"
3.590219426,n_x_0-n_x_3,n_p_0+n_p_25,26435,"[3, 7, 9, 10, 11, 14, 15]","[1, 2, 4, 5, 6, 8, 12, 13, 16]"
3.590219426,n_x_0-n_x_3,n_p_2+n_p_0,26434,"[1, 2, 7, 9, 10, 11, 14, 15]","[3, 4, 5, 6, 8, 12, 13, 16]"
3.802112417,n_x_0+n_x_2-n_x_4,n_p_0-n_p_3-n_p_6,26436,"[1, 3, 7, 9, 10, 11, 14, 15]","[2, 4, 5, 6, 8, 12, 13, 16]"
3.802112417,n_x_0+n_x_2+n_x_4,n_p_0-n_p_3-n_p_6,26437,"[2, 3, 7, 9, 10, 11, 14, 15]","[1, 4, 5, 6, 8, 12, 13, 16]"
3.590219426,n_x_0-n_x_3,n_p_0-n_p_8,26439,"[4, 7, 9, 10, 11, 14, 15]","[1, 2, 3, 5, 6, 8, 12, 13, 16]"
3.590219426,n_x_0+n_x_6,n_p_2-n_p_7,26438,"[1, 2, 3, 7, 9, 10, 11, 14, 15]","[4, 5, 6, 8, 12, 13, 16]"
3.590219426,n_x_0-n_x_3,n_p_8-n_p_0,26440,"[1, 4, 7, 9, 10, 11, 14, 15]","[2, 3, 5, 6, 8, 12, 13, 16]"
3.802112417,n_x_0+n_x_2+n_x_4,n_p_0-n_p_3-n_p_6,26441,"[2, 4, 7, 9, 10, 11, 14, 15]","[1, 3, 5, 6, 8, 12, 13, 16]"
3.590219426,n_x_0+n_x_6,n_p_2-n_p_7,26442,"[1, 2, 4, 7, 9, 10, 11, 14, 15]","[3, 5, 6, 8, 12, 13, 16]"
3.590219426,n_x_0-n_x_1,n_p_6+n_p_7,26443,"[3, 4, 7, 9, 10, 11, 14, 15]","[1, 2, 5, 6, 8, 12, 13, 16]"
3.388185566,n_x_0+n_x_6+n_x_1,n_p_2+n_p_0-n_p_8,26444,"[1, 3, 4, 7, 9, 10, 11, 14, 15]","[2, 5, 6, 8, 12, 13, 16]"
3.590219426,n_x_0+n_x_6,n_p_2-n_p_7,26446,"[1, 2, 3, 4, 7, 9, 10, 11, 14, 15]","[5, 6, 8, 12, 13, 16]"
3.802112417,n_x_0+n_x_6-n_x_3,n_p_2+n_p_0+n_p_4,26445,"[2, 3, 4, 7, 9, 10, 11, 14, 15]","[1, 5, 6, 8, 12, 13, 16]"
3.010299957,n_x_0-n_x_1,n_p_0-n_p_7,26447,"[5, 7, 9, 10, 11, 14, 15]","[1, 2, 3, 4, 6, 8, 12, 13, 16]"
3.590219426,n_x_0-n_x_1,n_p_0-n_p_7,26449,"[2, 5, 7, 9, 10, 11, 14, 15]","[1, 3, 4, 6, 8, 12, 13, 16]"
3.590219426,n_x_0+n_x_6,n_p_2-n_p_7,26450,"[1, 2, 5, 7, 9, 10, 11, 14, 15]","[3, 4, 6, 8, 12, 13, 16]"
3.590219426,n_x_0-n_x_1,n_p_0-n_p_7,26448,"[1, 5, 7, 9, 10, 11, 14, 15]","[2, 3, 4, 6, 8, 12, 13, 16]"
3.590219426,n_x_0+n_x_6,n_p_0-n_p_7,26451,"[3, 5, 7, 9, 10, 11, 14, 15]","[1, 2, 4, 6, 8, 12, 13, 16]"
3.802112417,n_x_0-n_x_5-n_x_6,n_p_3-n_p_25+n_p_24,26452,"[1, 3, 5, 7, 9, 10, 11, 14, 15]","[2, 4, 6, 8, 12, 13, 16]"
3.590219426,n_x_0+n_x_6,n_p_2-n_p_7,26454,"[1, 2, 3, 5, 7, 9, 10, 11, 14, 15]","[4, 6, 8, 12, 13, 16]"
3.802112417,n_x_0-n_x_5-n_x_6,n_p_3-n_p_25+n_p_24,26453,"[2, 3, 5, 7, 9, 10, 11, 14, 15]","[1, 4, 6, 8, 12, 13, 16]"
3.590219426,n_x_0+n_x_6,n_p_0-n_p_7,26455,"[4, 5, 7, 9, 10, 11, 14, 15]","[1, 2, 3, 6, 8, 12, 13, 16]"
3.802112417,n_x_0-n_x_6-n_x_5,n_p_3+n_p_8-n_p_24,26457,"[2, 4, 5, 7, 9, 10, 11, 14, 15]","[1, 3, 6, 8, 12, 13, 16]"
3.979400087,n_x_0,n_p_3+n_p_6+n_p_7-n_p_20,26459,"[3, 4, 5, 7, 9, 10, 11, 14, 15]","[1, 2, 6, 8, 12, 13, 16]"
3.590219426,n_x_0+n_x_6,n_p_2-n_p_7,26458,"[1, 2, 4, 5, 7, 9, 10, 11, 14, 15]","[3, 6, 8, 12, 13, 16]"
3.802112417,n_x_0-n_x_5+n_x_6,n_p_3+n_p_8+n_p_7,26460,"[1, 3, 4, 5, 7, 9, 10, 11, 14, 15]","[2, 6, 8, 12, 13, 16]"
3.9120662601306924,n_x_7-n_x_11+n_x_8+n_x_4,n_p_2-n_p_0+n_p_12+n_p_10,25388,"[1, 3, 4, 6, 9, 10, 14, 15]","[2, 5, 7, 8, 11, 12, 13, 16]"
3.590219426,n_x_0-n_x_1,n_p_8+n_p_7,26456,"[1, 4, 5, 7, 9, 10, 11, 14, 15]","[2, 3, 6, 8, 12, 13, 16]"
3.590219426,n_x_0+n_x_6,n_p_2-n_p_7,26462,"[1, 2, 3, 4, 5, 7, 9, 10, 11, 14, 15]","[6, 8, 12, 13, 16]"
3.590219426,n_x_0-n_x_3,n_p_0-n_p_22,26463,"[6, 7, 9, 10, 11, 14, 15]","[1, 2, 3, 4, 5, 8, 12, 13, 16]"
3.802112417,n_x_0-n_x_3-n_x_1,n_p_0+n_p_6-n_p_22,26464,"[1, 6, 7, 9, 10, 11, 14, 15]","[2, 3, 4, 5, 8, 12, 13, 16]"
3.802112417,n_x_0-n_x_3-n_x_1,n_p_0+n_p_6-n_p_22,26465,"[2, 6, 7, 9, 10, 11, 14, 15]","[1, 3, 4, 5, 8, 12, 13, 16]"
3.979400087,n_x_0-n_x_3+n_x_5,n_p_0-n_p_22,26467,"[3, 6, 7, 9, 10, 11, 14, 15]","[1, 2, 4, 5, 8, 12, 13, 16]"
3.802112417,n_x_0+n_x_5-n_x_3,n_p_2-n_p_22+n_p_0,26466,"[1, 2, 6, 7, 9, 10, 11, 14, 15]","[3, 4, 5, 8, 12, 13, 16]"
3.802112417,n_x_0-n_x_5-n_x_6,n_p_3-n_p_25+n_p_24,26468,"[1, 3, 6, 7, 9, 10, 11, 14, 15]","[2, 4, 5, 8, 12, 13, 16]"
3.802112417,n_x_0-n_x_5-n_x_6,n_p_3-n_p_25+n_p_24,26469,"[2, 3, 6, 7, 9, 10, 11, 14, 15]","[1, 4, 5, 8, 12, 13, 16]"
3.979400087,n_x_0+n_x_5+n_x_6,n_p_2-n_p_22,26470,"[1, 2, 3, 6, 7, 9, 10, 11, 14, 15]","[4, 5, 8, 12, 13, 16]"
3.979400087,n_x_0-n_x_3-n_x_22,n_p_0-n_p_8,26471,"[4, 6, 7, 9, 10, 11, 14, 15]","[1, 2, 3, 5, 8, 12, 13, 16]"
3.590219426,n_x_0-n_x_5,n_p_8+n_p_3,26472,"[1, 4, 6, 7, 9, 10, 11, 14, 15]","[2, 3, 5, 8, 12, 13, 16]"
3.979400086720376,n_x_25-n_x_3-n_x_0,n_p_0+n_p_5,26230,"[1, 2, 3, 5, 6, 7, 10, 11, 14, 15]","[4, 8, 9, 12, 13, 16]"
3.802112417,n_x_0-n_x_6-n_x_5,n_p_3+n_p_8-n_p_24,26473,"[2, 4, 6, 7, 9, 10, 11, 14, 15]","[1, 3, 5, 8, 12, 13, 16]"
3.979400087,n_x_0+n_x_5+n_x_6,n_p_2-n_p_22,26474,"[1, 2, 4, 6, 7, 9, 10, 11, 14, 15]","[3, 5, 8, 12, 13, 16]"
3.979400087,n_x_0-n_x_22,n_p_3+n_p_6-n_p_0,26475,"[3, 4, 6, 7, 9, 10, 11, 14, 15]","[1, 2, 5, 8, 12, 13, 16]"
3.590219426,n_x_0+n_x_7-n_x_1-n_x_8,n_p_1+n_p_2-n_p_9-n_p_11,26477,"[2, 3, 4, 6, 7, 9, 10, 11, 14, 15]","[1, 5, 8, 12, 13, 16]"
3.979400087,n_x_0-n_x_5,n_p_3+n_p_8-n_p_25,26476,"[1, 3, 4, 6, 7, 9, 10, 11, 14, 15]","[2, 5, 8, 12, 13, 16]"
3.590219426,n_x_0+n_x_7,n_p_2+n_p_1,26478,"[1, 2, 3, 4, 6, 7, 9, 10, 11, 14, 15]","[5, 8, 12, 13, 16]"
3.979400087,n_x_0-n_x_5,n_p_3+n_p_8-n_p_25,26480,"[1, 5, 6, 7, 9, 10, 11, 14, 15]","[2, 3, 4, 8, 12, 13, 16]"
3.979400087,n_x_0-n_x_1-n_x_2,n_p_0-n_p_7,26479,"[5, 6, 7, 9, 10, 11, 14, 15]","[1, 2, 3, 4, 8, 12, 13, 16]"
3.979400087,n_x_0-n_x_6,n_p_3-n_p_0+n_p_1,26481,"[2, 5, 6, 7, 9, 10, 11, 14, 15]","[1, 3, 4, 8, 12, 13, 16]"
3.590219426,n_x_0-n_x_1,n_p_6-n_p_7,26482,"[1, 2, 5, 6, 7, 9, 10, 11, 14, 15]","[3, 4, 8, 12, 13, 16]"
3.802112417,n_x_0-n_x_5-n_x_6,n_p_3-n_p_25+n_p_24,26484,"[1, 3, 5, 6, 7, 9, 10, 11, 14, 15]","[2, 4, 8, 12, 13, 16]"
3.802112417,n_x_0-n_x_5-n_x_6,n_p_3-n_p_25+n_p_24,26485,"[2, 3, 5, 6, 7, 9, 10, 11, 14, 15]","[1, 4, 8, 12, 13, 16]"
3.802112417,n_x_0-n_x_5-n_x_6,n_p_3-n_p_25+n_p_24,26483,"[3, 5, 6, 7, 9, 10, 11, 14, 15]","[1, 2, 4, 8, 12, 13, 16]"
3.802112417,n_x_0-n_x_5-n_x_6,n_p_3-n_p_25+n_p_24,26486,"[1, 2, 3, 5, 6, 7, 9, 10, 11, 14, 15]","[4, 8, 12, 13, 16]"
3.802112417,n_x_0-n_x_5-n_x_6,n_p_3+n_p_8-n_p_24,26487,"[4, 5, 6, 7, 9, 10, 11, 14, 15]","[1, 2, 3, 8, 12, 13, 16]"
3.590219426,n_x_0-n_x_5,n_p_8+n_p_3,26488,"[1, 4, 5, 6, 7, 9, 10, 11, 14, 15]","[2, 3, 8, 12, 13, 16]"
3.802112417,n_x_0-n_x_6-n_x_5,n_p_3+n_p_8-n_p_24,26489,"[2, 4, 5, 6, 7, 9, 10, 11, 14, 15]","[1, 3, 8, 12, 13, 16]"
3.802112417,n_x_0-n_x_5-n_x_6,n_p_3+n_p_8-n_p_24,26490,"[1, 2, 4, 5, 6, 7, 9, 10, 11, 14, 15]","[3, 8, 12, 13, 16]"
3.91206626,n_x_0-n_x_5,n_p_3+n_p_12+n_p_2+n_p_8-n_p_25+n_p_26,26491,"[3, 4, 5, 6, 7, 9, 10, 11, 14, 15]","[1, 2, 8, 12, 13, 16]"
3.979400087,n_x_0-n_x_5,n_p_3+n_p_8+n_p_0,26492,"[1, 3, 4, 5, 6, 7, 9, 10, 11, 14, 15]","[2, 8, 12, 13, 16]"
3.979400087,n_x_0-n_x_1-n_x_2,n_p_0+n_p_7,26494,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 14, 15]","[8, 12, 13, 16]"
3.590219426,n_x_0-n_x_1,n_p_0-n_p_7,26496,"[1, 8, 9, 10, 11, 14, 15]","[2, 3, 4, 5, 6, 7, 12, 13, 16]"
3.010299957,n_x_0,n_p_0,26495,"[8, 9, 10, 11, 14, 15]","[1, 2, 3, 4, 5, 6, 7, 12, 13, 16]"
3.590219426,n_x_0-n_x_1,n_p_0-n_p_7,26497,"[2, 8, 9, 10, 11, 14, 15]","[1, 3, 4, 5, 6, 7, 12, 13, 16]"
3.590219426,n_x_0+n_x_5,n_p_2+n_p_0,26498,"[1, 2, 8, 9, 10, 11, 14, 15]","[3, 4, 5, 6, 7, 12, 13, 16]"
3.590219426,n_x_0+n_x_5,n_p_0-n_p_7,26499,"[3, 8, 9, 10, 11, 14, 15]","[1, 2, 4, 5, 6, 7, 12, 13, 16]"
3.590219426,n_x_0-n_x_6,n_p_7-n_p_25,26501,"[2, 3, 8, 9, 10, 11, 14, 15]","[1, 4, 5, 6, 7, 12, 13, 16]"
